Player Name,BadTimeWithScar,BdoubleO100,Biffa001,Biffa2001,CamM77,Cojomax99,Cub_Cam,Docm77,Duke_da_dog,EvilXisuma,GoodTimeWithScar,Grian,Grianch,HumanCleo,ImpulseCam,Jessassin,Jevination,Jura_Whitey,Kamalis1,Keralis1,Mumbo,MumboJumbo,PhoenixfireLune,PokePugx,PythonCam,PythonGB,Renthedog,Stressmonster101,Stressmonsterin,Tango,TangoCam,Tinfoilchef,TwoMuchGrian,WFRTNews,WelsCam,Welsknight,Xisuma,ZedCam,Zedaph,ZombieCleo,cubfan135,falsesymmetry,iJevin,impulseSV,isGall85,iskall85,joehillssays,joehillssees,renthebob,truesymmetry,tterrag,xBCrafted,xisumavoid
minecraft.crafted.smooth_red_sandstone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.smooth_red_sandstone_slab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.smooth_red_sandstone_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.smooth_sandstone,0,358,0,0,0,0,0,1086,0,0,2130,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,352,0,2654,0,0,0,0,0,0,14709,0,0,1216,4980,7470,3432,4349,0,5246,0,0,0,0,0,0,0
minecraft.crafted.smooth_sandstone_slab,0,0,0,0,0,0,0,0,0,0,344,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,420,142,510,0,300,0,4054,0,0,0,0,0,0,0
minecraft.crafted.smooth_sandstone_stairs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,184,104,48,0,176,0,4824,0,0,0,0,0,0,0
minecraft.crafted.smooth_stone,0,293,0,0,0,0,0,5307,0,0,2193,1161,0,225,0,0,0,0,0,0,0,220,0,0,0,421,418,60,0,549,0,64,0,0,0,108,6332,0,494,1445,6804,2368,8,676,0,16511,209,0,0,0,0,126,0
minecraft.crafted.smooth_stone_slab,0,6,0,0,0,0,0,17838,0,0,11212,600,0,194,0,0,0,0,0,0,0,43245,0,0,0,1890,6856,942,0,30292,0,3258,0,0,0,4362,31132,0,2977,2696,21018,53628,18654,15080,0,49811,1160,0,0,0,0,0,0
minecraft.crafted.snow,0,0,0,0,0,0,0,618,0,0,1224,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6,738,0,240,0,0,0,0,0,0,0,0,186,0,4500,504,444,1188,0,960,48,0,0,0,0,0,0
minecraft.crafted.snow_block,0,0,0,0,0,0,0,951,0,0,4032,273,0,0,0,0,0,0,0,0,0,541,0,0,0,0,5,3429,0,835,0,12,0,0,0,1771,1969,0,362,16,3785,3081,385,1195,0,5516,68,0,0,0,0,0,0
minecraft.crafted.spectral_arrow,0,0,0,0,0,0,0,116,0,0,340,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5546,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.sponge,0,0,0,344,0,0,0,186,0,0,167,312,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,295,0,55,0,0,0,0,0,399,3362,0,35,0,580,938,1055,7,0,2487,945,0,0,0,0,0,0
minecraft.crafted.spruce_boat,0,2,0,10,0,0,0,50,0,0,6,13,0,1,0,0,0,0,0,0,0,3,0,0,0,10,40,7,0,1,0,0,0,0,0,0,14,0,48,10,25,7,14,2,0,61,9,0,0,0,0,0,0
minecraft.crafted.spruce_button,0,4,0,0,0,0,0,35,0,0,121,82,0,0,0,0,0,0,0,6,0,4,0,0,0,5,229,103,0,9,0,0,0,0,0,5,450,0,1,0,225,12,8,9,0,146,21,0,0,0,0,0,0
minecraft.crafted.spruce_door,0,69,0,6,0,0,0,24,0,0,126,60,0,3,0,0,0,0,0,27,0,0,0,0,0,15,171,36,0,18,0,3,0,0,0,15,51,0,0,27,33,42,561,9,0,57,36,0,0,0,0,3,0
minecraft.crafted.spruce_fence,0,375,0,42,0,0,0,297,0,0,5400,789,0,0,0,0,0,0,0,495,0,24,0,0,0,264,2529,2160,0,45,0,0,0,0,0,750,1044,0,0,378,954,705,612,366,0,1473,150,0,0,0,0,0,0
minecraft.crafted.spruce_fence_gate,0,169,0,0,0,0,0,15,0,0,949,98,0,0,0,0,0,0,0,7,0,0,0,0,0,4,311,31,0,4,0,0,0,0,0,2,430,0,1,53,3445,141,38,9,0,784,5,0,0,0,0,0,0
minecraft.crafted.spruce_planks,128,10148,0,3800,0,0,0,9337,32,0,103229,34730,0,1912,0,108,0,272,0,6262,0,16260,0,0,0,9252,45699,12064,0,8516,0,2033,0,0,0,25240,39650,0,1008,7143,42330,13876,21092,10883,0,34660,4330,0,0,0,0,1024,0
minecraft.crafted.spruce_pressure_plate,0,3,0,0,0,0,0,6,0,0,25,5,0,0,0,0,0,0,0,4,0,0,0,0,0,4,87,13,0,1,0,8,0,0,0,11,49,0,0,31,127,20,3,6,0,20,52,0,0,0,0,0,0
minecraft.crafted.spruce_sign,0,15,0,0,0,0,0,0,0,0,78,126,0,0,0,0,0,132,0,24,0,3,0,0,0,12,539,60,0,6,0,12,0,0,0,3,30,0,0,0,69,87,102,48,0,508,147,0,0,0,0,0,0
minecraft.crafted.spruce_slab,54,1296,0,282,0,0,0,582,0,0,16054,3274,0,270,0,78,0,0,0,1454,0,396,0,0,0,2484,9984,5262,0,504,0,126,0,0,0,2394,2902,0,18,906,2784,5998,870,1356,0,2390,2334,0,0,0,0,414,0
minecraft.crafted.spruce_stairs,24,864,0,272,0,0,0,232,0,0,5736,2136,0,272,0,24,0,0,0,1432,0,80,0,0,0,552,5744,528,0,656,0,32,0,0,0,1736,1032,0,0,744,1488,2024,1064,1176,0,728,176,0,0,0,0,88,0
minecraft.crafted.spruce_trapdoor,26,810,0,30,0,0,0,682,0,0,8060,1556,0,176,0,0,0,0,0,748,0,2,0,0,0,132,3234,450,0,8,0,68,0,0,0,250,2448,0,0,1178,1370,758,468,648,0,908,136,0,0,0,0,0,0
minecraft.crafted.spruce_wood,0,198,0,0,0,0,0,9,0,0,99,111,0,48,0,0,0,0,0,0,0,0,0,0,0,42,1179,6,0,0,0,0,0,0,0,102,33,0,0,84,312,4701,0,0,0,3,324,0,0,0,0,0,0
minecraft.crafted.stick,0,4964,0,3955,0,0,0,10916,0,48,82128,34467,0,1708,0,224,0,322,0,2976,0,8712,0,24,0,2804,23748,13900,0,9300,0,9994,0,0,0,9072,27330,0,3368,9864,37294,22001,16484,12277,0,24768,8308,0,0,0,108,624,0
minecraft.crafted.sticky_piston,0,6,0,1,0,0,0,1004,0,0,120,412,0,1,0,0,0,0,0,39,0,1454,0,0,0,16,109,170,0,146,0,82,0,0,0,161,601,0,64,6,2218,124,173,1208,0,1553,6,0,0,0,0,0,0
minecraft.crafted.stone,0,5224,0,7569,0,0,0,1633,0,0,19711,5891,0,0,0,60,0,0,0,446,0,309,0,0,0,400,93450,2797,0,3854,0,4278,0,0,0,256,5432,0,92,4631,747,443,519,3821,0,2032,7437,0,0,0,0,384,0
minecraft.crafted.stone_axe,0,18,0,2,0,0,0,1,0,2,8,6,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,13,0,1,0,4,0,0,0,0,3,0,1,32,15,7,2,0,0,78,5,0,0,0,0,1,0
minecraft.crafted.stone_brick_slab,0,38,0,2446,0,0,0,4360,0,0,5216,1662,0,0,0,18,0,0,0,66,0,2230,0,0,0,48,10572,7762,0,2614,0,18,0,0,0,14220,15730,0,330,240,12316,11310,1852,2772,0,1888,404,0,0,0,0,18,0
minecraft.crafted.stone_brick_stairs,0,40,0,200,0,0,0,856,0,0,4323,824,0,0,0,8,0,0,0,320,0,536,0,0,0,0,10240,2016,0,2188,0,4544,0,0,0,4184,8816,0,368,360,2488,10708,2032,3216,0,1296,296,0,0,0,0,272,0
minecraft.crafted.stone_brick_wall,0,24,0,0,0,0,0,2662,0,0,2581,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,4318,36,0,126,0,60,0,0,0,6,192,0,0,0,450,648,0,66,0,1128,0,0,0,0,0,0,0
minecraft.crafted.stone_bricks,0,772,0,2112,0,0,0,12548,0,0,12744,3580,0,64,0,60,0,0,0,1044,0,23772,0,0,0,240,81530,40728,0,10008,0,20900,0,0,0,25720,40736,0,3362,3548,44718,58096,41410,24664,0,25510,8375,0,0,0,0,436,0
minecraft.crafted.stone_button,0,2,0,198,0,0,0,450,0,0,2396,3628,0,0,0,0,0,0,0,72,0,236,1,0,0,20,175,441,0,266,0,20,0,0,0,16,1069,0,203,25,960,838,268,120,0,50039,172,0,0,0,0,0,0
minecraft.crafted.stone_hoe,0,2,0,1,0,0,0,2,0,0,6,20,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,6,0,1,0,5,0,0,0,1,2,0,4,3,1,1,16,6,0,37,2,0,0,0,0,0,0
minecraft.crafted.stone_pickaxe,0,9,0,3,0,0,0,5,0,1,45,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,19,0,5,0,12,0,0,0,1,7,0,6,20,27,6,5,1,1,56,58,0,0,0,0,4,0
minecraft.crafted.stone_pressure_plate,0,3,0,12,0,0,0,145,0,0,306,52,0,0,0,0,0,0,0,0,0,535,0,0,0,2,106,31,0,520,0,37,0,0,0,0,187,0,16,11,429,234,757,78,0,970,37,0,0,0,0,0,0
minecraft.crafted.stone_shovel,0,3,0,6,0,0,0,4,0,0,128,4,0,0,0,0,0,0,0,0,0,22,0,0,0,4,1,22,0,2,0,4,0,0,0,3,145,0,3,16,32,7,36,1,0,46,8,0,0,0,0,3,0
minecraft.crafted.stone_slab,0,6,0,90,0,0,0,1450,0,0,3336,1146,0,0,0,0,0,0,0,294,0,330,0,0,0,12,4860,516,0,156,0,18,0,0,0,18,10085,0,396,12,4224,2868,12,1962,0,1614,12,0,0,0,0,390,0
minecraft.crafted.stone_stairs,0,32,0,0,0,0,0,512,0,0,4016,368,0,0,0,0,0,0,0,208,0,0,0,0,0,0,3832,32,0,88,0,8,0,0,0,24,440,0,16,0,272,176,0,0,0,360,16,0,0,0,0,0,0
minecraft.crafted.stone_sword,0,2,0,1,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,19,16,1,0,1,0,2,0,0,0,0,4,0,5,27,261,2,14,5,0,39,2,0,0,0,0,1,0
minecraft.crafted.stonecutter,0,6,0,0,0,0,0,2,0,0,144,1,0,0,0,0,0,0,0,0,0,63,0,0,0,12,3,0,0,2,0,0,0,0,0,0,256,0,0,1,146,26,0,2,0,48,0,0,0,0,0,0,0
minecraft.crafted.sugar,0,72,0,0,0,0,0,22,0,0,1348,9,0,0,0,0,0,0,0,0,0,69,0,0,0,344,4,23,0,158,0,64,0,0,0,0,170,0,1,84,3645,137,241,68,0,229,189,0,0,0,0,0,0
minecraft.crafted.suspicious_stew,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,19,247,0,0,32,0,0,0,0,0,0,0
minecraft.crafted.terracotta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,33,0,144,0,722,0,0,0,0,0,0,0,0,42,0
minecraft.crafted.tipped_arrow,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1496,0,880,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.tnt,0,4,0,0,0,0,0,1703,0,0,493,401,0,0,0,0,0,0,0,0,0,411,0,0,0,0,78,7,0,5921,0,0,0,0,0,0,128,0,322,1,22234,89,145,1840,0,227,64,0,0,0,0,0,0
minecraft.crafted.tnt_minecart,0,0,0,0,0,0,0,0,0,0,13,20,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,198,0,0,4,0,17,0,0,0,0,0,0,0
minecraft.crafted.torch,0,2092,0,3440,0,0,0,5305,0,0,19928,17724,0,196,0,240,0,0,0,1888,0,5012,16,0,0,2648,19164,6844,0,7080,0,21136,0,0,0,5376,10672,0,2920,2520,28011,9668,20976,7576,0,19976,11216,0,0,0,0,1964,0
minecraft.crafted.trapped_chest,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,64,0,0,0,4,0,0,0,0,10,1,10,90,0,0,0,0,0,0,0,0,0
minecraft.crafted.trident,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.tripwire_hook,0,20,0,0,0,0,0,108,0,0,648,344,0,32,0,0,0,0,0,40,0,8,0,0,0,0,76,22,0,62,0,196,0,0,0,14,2,0,28,36,1470,344,22,714,0,182,18,0,0,0,0,0,0
minecraft.crafted.tropical_fish_bucket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
minecraft.crafted.turtle_helmet,0,0,0,0,0,0,0,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.vine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.crafted.wheat,0,0,0,0,0,0,0,45,0,0,2628,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,1152,0,126,0,0,0,0,0,0,0,0,0,1161,8668,4698,27,0,0,180,1397,0,0,0,0,0,0
minecraft.crafted.white_banner,0,22,0,0,0,0,0,3,0,0,3,16,0,7,0,0,0,0,0,70,0,0,0,0,0,6,590,54,0,18,0,26,0,0,0,6,61,0,1,3,171,129,21,77,0,0,35,0,0,0,0,8,0
minecraft.crafted.white_bed,0,2,0,6,0,0,0,11,0,0,40,47,0,0,0,1,0,0,0,7,0,31,0,0,0,24,15,34,0,17,0,8,0,0,0,3,7,0,8,6,59,3,21,50,0,16,18,0,0,0,0,0,0
minecraft.crafted.white_carpet,0,33,0,0,0,0,0,267,0,0,1029,3030,0,0,0,0,0,0,0,9,0,452,0,0,0,195,678,48,0,45,0,108,0,0,0,318,516,0,12,177,1035,3795,417,507,0,5658,3,0,0,0,0,39,0
minecraft.crafted.white_concrete_powder,112,184,0,0,0,0,0,14896,0,0,35048,154268,0,384,0,0,0,0,0,2160,0,36269,0,0,0,11392,54256,25728,0,1600,0,0,0,0,0,6208,17812,0,16,488,4968,4112,18484,2256,0,37344,3192,0,0,0,0,0,0
minecraft.crafted.white_dye,0,177,0,0,0,0,0,3843,0,0,22363,16067,0,158,0,0,0,0,0,175,0,1901,0,0,0,1684,4072,1860,0,389,0,181,0,0,0,40,8536,0,408,204,3975,1855,1736,674,0,6279,585,0,0,0,0,0,0
minecraft.crafted.white_glazed_terracotta,0,8,0,464,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,40,0,0,0,0,0,0,0,64,0,0,0,0,0,0,384,0,0,0,0,0,0
minecraft.crafted.white_shulker_box,0,0,0,0,0,0,0,12,0,0,22,5,0,0,0,0,0,0,0,0,0,3,0,0,0,14,10,6,0,4,0,0,0,0,0,1,20,0,5,1,83,22,4,124,0,133,2,0,0,0,0,0,0
minecraft.crafted.white_stained_glass,0,432,0,0,0,0,0,616,0,0,17408,6952,0,264,0,0,0,0,0,72,0,40904,0,0,0,528,8752,952,0,752,0,0,0,0,0,5200,2024,0,0,112,1152,6776,13960,7896,0,15256,16886,0,0,0,0,0,0
minecraft.crafted.white_stained_glass_pane,0,160,0,0,0,0,0,1984,0,0,8040,2952,0,64,0,0,0,0,0,144,0,4738,0,0,0,248,5864,256,0,144,0,0,0,0,0,912,480,0,0,192,1000,1848,240,3472,0,1304,208,0,0,0,0,0,0
minecraft.crafted.white_terracotta,0,48,0,8,0,0,0,0,192,0,632,48,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,448,0,0,0,0,0,0,0,128,264,0,8,0,4296,112,0,0,0,68,0,0,0,0,0,0,0
minecraft.crafted.white_wool,0,0,0,3,0,0,0,606,0,0,171,0,0,42,0,0,0,0,0,83,0,185,0,0,0,12,1019,46,0,5108,0,229,0,0,0,0,2751,0,49,6,44,129,183,3354,0,3497,0,0,0,0,0,0,0
minecraft.crafted.wooden_axe,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,2,0,1,5,1,0,3,0,0,2,1,0,0,0,0,0,0
minecraft.crafted.wooden_hoe,0,0,0,15,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,4,0,3,9,1,0,2,1,0,1,0,0,0,0,0,0,0
minecraft.crafted.wooden_pickaxe,0,1,0,1,0,0,0,2,0,1,1,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,20,9,0,1,0,1,0,0,0,0,3,0,2,1,15,2,3,1,0,147,11,0,0,0,0,1,0
minecraft.crafted.wooden_shovel,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,7,371,1,0,0,0,0,0,0,0,9,127,0,17,9,2,3,21,6,0,47,0,0,0,0,0,1,0
minecraft.crafted.wooden_sword,0,1,0,1,0,0,0,34,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,0,0,0,0,0,1,10,0,24,1,10,0,0,3,0,159,0,0,0,0,0,0,0
minecraft.crafted.writable_book,0,11,0,1,0,0,0,88,0,0,26,11,0,7,0,1,0,0,0,0,0,20,0,0,0,0,49,61,0,51,0,13,0,0,0,5,33,0,7,11,159,39,25,105,0,35,13,0,0,0,0,0,0
minecraft.crafted.written_book,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,31,0,40,0,0,0,0,0,0,1,0,1,0,66,4,0,50,0,1,1,0,0,0,0,0,0
minecraft.crafted.yellow_banner,0,0,0,0,0,0,0,20,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,944,0,0,0,8,10,6,9,0,11,0,0,0,0,0,0,0
minecraft.crafted.yellow_bed,0,2,0,0,0,0,0,33,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,2,0,0,0,2,7,0,1,0,29,0,0,0,0,0,0,0
minecraft.crafted.yellow_carpet,0,63,0,0,0,0,0,930,0,0,699,133,0,0,0,0,0,0,0,0,0,0,0,0,0,138,156,0,0,9,0,168,0,0,0,6,1368,0,0,0,192,78,3,63,0,1036,0,0,0,0,0,0,0
minecraft.crafted.yellow_concrete_powder,0,32,0,0,0,0,0,72,0,0,3688,1120,0,0,0,0,0,0,0,0,0,2120,0,0,0,656,2320,568,0,272,0,0,0,0,0,192,1024,0,56,0,688,712,88,1088,0,11784,0,0,0,0,0,0,0
minecraft.crafted.yellow_dye,0,24,0,0,0,0,0,159,0,0,2659,4094,0,0,0,0,0,0,0,0,0,116,0,0,0,263,1196,262,0,161,0,24,0,0,0,608,10793,0,183,45,1624,1212,57,356,0,3744,180,0,0,0,0,0,0
minecraft.crafted.yellow_glazed_terracotta,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,8,64,64,32,0,0,0,12,285,0,0,0,0,0,0
minecraft.crafted.yellow_shulker_box,0,0,0,0,0,0,0,4,0,0,24,8,0,0,0,0,0,0,0,0,0,1,0,0,0,16,7,2,0,1,0,0,0,0,0,1,21,0,3,1,69,4,10,11,0,761,2,0,0,0,0,0,0
minecraft.crafted.yellow_stained_glass,0,0,0,0,0,0,0,0,0,0,2584,912,0,8,0,0,0,0,0,0,0,64,0,0,0,224,1544,0,0,0,0,8,0,0,0,2640,256,0,0,8,208,0,32,880,0,416,256,0,0,0,0,0,0
minecraft.crafted.yellow_stained_glass_pane,0,0,0,0,0,0,0,0,0,0,680,400,0,0,0,0,0,0,0,0,0,32,0,0,0,672,880,16,0,16,0,0,0,0,0,32,96,0,0,16,304,32,0,384,0,0,0,0,0,0,0,0,0
minecraft.crafted.yellow_terracotta,0,0,0,8,0,0,0,0,0,0,80,264,0,0,0,0,0,0,0,0,0,77,0,0,0,48,0,0,0,0,0,0,0,0,0,0,936,0,144,0,5736,2512,0,0,0,680,0,0,0,0,0,0,0
minecraft.crafted.yellow_wool,0,0,0,0,0,0,0,0,0,0,200,128,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,0,0,26,0,1,0,0,0,0,5087,0,0,28,54,235,0,64,0,545,0,0,0,0,0,0,0
minecraft.custom.animals_bred,0,377,0,1,0,0,0,332,0,0,2756,1278,0,188,0,20,0,0,0,24,0,1,0,0,0,233,415,373,0,1249,0,110,0,0,0,413,2172,0,827,1884,314,2755,375,1317,0,50,196,0,0,0,0,0,0
minecraft.custom.aviate_one_cm,2588304,24550112,0,31656187,0,0,0,379838089,3907999,461672,-831702721,-1898858093,944944,17369340,0,0,0,0,0,112140708,0,856881929,0,0,0,250049676,1154783248,457632310,0,460961041,0,0,0,0,0,197578199,655070402,0,91069138,126866068,1756924688,1185153015,1086980517,232335769,0,1407993715,263864729,0,0,0,0,2906666,0
minecraft.custom.bell_ring,0,4,0,0,0,0,0,141,0,0,125,23,0,0,0,0,0,0,0,85,0,0,0,0,0,5,202,0,0,1,0,1,0,0,0,0,195,0,0,0,500,268,0,16,0,38,29,0,0,0,0,0,0
minecraft.custom.boat_one_cm,0,2845283,0,7974541,0,0,0,41538373,301366,225179,40197816,21635054,0,1187093,0,7814792,0,0,0,8125445,0,19125225,0,0,0,5645670,76393696,24082470,0,22961937,0,2798744,0,0,0,6128994,42662876,0,8426748,17453677,132583876,25374233,23754438,24756944,0,75853686,23062043,0,0,0,0,610712,0
minecraft.custom.clean_armor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.custom.clean_banner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,120,31,0,0,0,0,0,0,0,0,0,0,0
minecraft.custom.clean_shulker_box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,51,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0
minecraft.custom.climb_one_cm,428,2307760,0,796603,0,5886,2058,10117384,658,1889,4363173,6539013,26584,96530,0,22815,0,4570,0,1092492,0,917982,0,0,0,528352,5013208,1532674,0,1025016,0,5532649,0,0,0,539465,10000793,0,1166560,2376433,6950937,6688134,5319922,4387829,0,2122485,5919667,0,0,403,135,158,0
minecraft.custom.crouch_one_cm,769,7425231,0,1102958,0,2610,2822,15348268,96590,16919,38301918,13864820,27,656108,62,60182,0,2800,4,570180,213,13004479,2635,1732,298,4801527,10698328,3533391,59,13528635,25,687203,0,0,0,3830246,28096436,0,4475921,5972397,23616790,21100637,7370177,18779357,1085,13265569,3217161,0,0,0,6097,361557,0
minecraft.custom.damage_absorbed,0,160,0,43,0,0,0,430,0,0,194,308,0,0,0,0,0,0,0,530,0,368,0,0,0,110,80,67,0,116,0,0,0,0,0,0,548,0,0,192,1845,430,130,250,0,360,264,0,0,0,0,0,0
minecraft.custom.damage_blocked_by_shield,0,0,0,130,0,0,0,3510,0,0,9590,9270,0,0,0,0,0,0,0,1160,0,520,0,0,0,636,5850,180,0,2280,0,0,0,0,0,0,1225,0,2040,3040,72621,2965,0,5710,0,760,0,0,0,0,0,115,0
minecraft.custom.damage_dealt,1389,80174,0,198202,0,373,12137,1106837,320,2225,1842643,1311407,14,37885,0,12399,0,2382,0,56603,599,647928,220,0,3418,387163,560115,464874,0,1210445,808,155572,0,0,0,248545,3898718,0,421894,814930,2297572,601395,1343911,1436207,10,3569770,343431,0,0,0,726,35794,0
minecraft.custom.damage_dealt_absorbed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,949,0,0,0,0,80,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
minecraft.custom.damage_dealt_resisted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0
minecraft.custom.damage_resisted,0,1148,0,900,0,0,0,29132,0,0,23968,12362,0,79,0,0,0,0,0,805,0,100839,0,0,0,4531,21268,61172,0,1639,0,4,0,0,0,4532,34831,0,202,1947,91123,13858,1165,14656,0,62368,3623,0,0,0,0,0,0
minecraft.custom.damage_taken,401,39408,0,26119,0,571,270,452750,6063,1714,1045852,844312,549,5861,0,2514,0,1816,0,58448,0,374344,153,84,0,107894,545759,182502,0,216140,0,19557,0,0,0,68358,422282,0,104177,83257,1216202,427294,272517,210681,298,632065,240428,0,0,0,587,11051,0
minecraft.custom.deaths,0,23,0,11,0,0,1,241,10,6,475,241,1,2,0,0,0,0,0,28,0,488,0,0,0,26,155,29,0,52,0,25,0,0,0,13,90,0,40,24,229,38,79,110,0,208,82,0,0,0,0,2,0
minecraft.custom.drop,40,953,0,648,0,22,1,7709,57,43,20103,15908,0,66,0,36,0,48,0,1694,0,7197,18,47,11,1571,12471,5057,0,11846,0,929,0,0,0,3013,18403,0,4809,1369,20711,8466,7439,5484,0,27873,1524,0,0,0,10,315,0
minecraft.custom.eat_cake_slice,0,7,0,0,0,0,0,40,0,0,223,119,0,0,0,0,0,0,0,21,0,17,0,0,0,8,12,3,0,0,0,3,0,0,0,0,6,0,14,6,1362,6,32,5,0,30,69,0,0,0,0,0,0
minecraft.custom.enchant_item,0,9,0,65,0,0,0,33,0,0,761,311,0,0,0,0,0,0,0,4,0,42,0,0,0,123,1425,185,0,159,0,9,0,0,0,160,156,0,107,37,81,359,377,213,0,41,227,0,0,0,0,22,0
minecraft.custom.fall_one_cm,15468,3903896,0,659483,269,15583,0,13291845,128540,14540,30148670,29820335,3161,116001,0,208913,0,169093,0,1762976,267,11187529,8265,1591,0,3874420,21046587,5205869,0,4934245,0,357776,0,0,0,5696450,16531448,0,3388178,1451261,38567037,13608411,5506403,5044382,39026,26087411,6433992,0,0,0,61162,283993,0
